Chart1_SeriesGroup_label,Chart1_SeriesGroup_Parametric Value_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_label,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_Parametric Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y,Chart1_SeriesGroup_High Value_label,Chart1_SeriesGroup_High Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_High Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y,Chart1_SeriesGroup_Low Value_label,Chart1_SeriesGroup_Low Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_X,Chart1_SeriesGroup_Low Value_Chart1_CategoryGroup_Chart1_CategoryGroup1_Chart1_CategoryGroup2_Chart1_CategoryGroup3_Chart1_CategoryGroup4_Chart1_CategoryGroup5_Value_Y
Flow,Parametric Value,10/1/2020 6:48:00 AM,MHB1,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,4.020000,High Value,10/01/2020 06:48:00,4.977,Low Value,10/01/2020 06:48:00,3.837
Flow,Parametric Value,10/1/2020 6:48:00 AM,MHB2,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,9.860000,High Value,10/01/2020 06:48:00,10.563,Low Value,10/01/2020 06:48:00,8.341
Flow,Parametric Value,10/1/2020 6:48:00 AM,MHB3,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,7.270000,High Value,10/01/2020 06:48:00,7.982,Low Value,10/01/2020 06:48:00,6.256
Flow,Parametric Value,10/1/2020 6:48:00 AM,MHB4,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,8.900000,High Value,10/01/2020 06:48:00,9.965,Low Value,10/01/2020 06:48:00,7.507
Flow,Parametric Value,10/1/2020 6:48:00 AM,MHC1,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,7.550000,High Value,10/01/2020 06:48:00,8.521,Low Value,10/01/2020 06:48:00,6.673
Flow,Parametric Value,10/1/2020 6:48:00 AM,MHG1,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,6.990000,High Value,10/01/2020 06:48:00,8.009,Low Value,10/01/2020 06:48:00,6.256
Flow,Parametric Value,10/1/2020 6:48:00 AM,MLB1,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.600000,High Value,10/01/2020 06:48:00,0.715,Low Value,10/01/2020 06:48:00,0.41
Flow,Parametric Value,10/1/2020 6:48:00 AM,MLB2,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.920000,High Value,10/01/2020 06:48:00,1.057,Low Value,10/01/2020 06:48:00,0.630
Flow,Parametric Value,10/1/2020 6:48:00 AM,MLB3,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.920000,High Value,10/01/2020 06:48:00,1.057,Low Value,10/01/2020 06:48:00,0.63
Flow,Parametric Value,10/1/2020 6:48:00 AM,MLB4,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.920000,High Value,10/01/2020 06:48:00,1.057,Low Value,10/01/2020 06:48:00,0.63
Flow,Parametric Value,10/1/2020 6:48:00 AM,MLC1,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,4.130000,High Value,10/01/2020 06:48:00,5.309,Low Value,10/01/2020 06:48:00,3.365
Flow,Parametric Value,10/1/2020 6:48:00 AM,SHB1,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.900000,High Value,10/01/2020 06:48:00,1.146,Low Value,10/01/2020 06:48:00,0.611
Flow,Parametric Value,10/1/2020 6:48:00 AM,SHB2,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,1.360000,High Value,10/01/2020 06:48:00,1.702,Low Value,10/01/2020 06:48:00,0.987
Flow,Parametric Value,10/1/2020 6:48:00 AM,SHB3,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,1.330000,High Value,10/01/2020 06:48:00,1.702,Low Value,10/01/2020 06:48:00,0.987
Flow,Parametric Value,10/1/2020 6:48:00 AM,SHB4,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,1.360000,High Value,10/01/2020 06:48:00,1.702,Low Value,10/01/2020 06:48:00,0.987
Flow,Parametric Value,10/1/2020 6:48:00 AM,SLB1,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.580000,High Value,10/01/2020 06:48:00,0.589,Low Value,10/01/2020 06:48:00,0.315
Flow,Parametric Value,10/1/2020 6:48:00 AM,SLB2,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.730000,High Value,10/01/2020 06:48:00,0.819,Low Value,10/01/2020 06:48:00,0.502
Flow,Parametric Value,10/1/2020 6:48:00 AM,SLB3,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.780000,High Value,10/01/2020 06:48:00,0.819,Low Value,10/01/2020 06:48:00,0.502
Flow,Parametric Value,10/1/2020 6:48:00 AM,SLB4,18526259,DF48450CG/S/P,D4010,True,10/01/2020 06:48:00,0.800000,High Value,10/01/2020 06:48:00,0.819,Low Value,10/01/2020 06:48:00,0.502
Flow,Parametric Value,10/1/2020 6:54:00 AM,MHB1,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,4.390000,High Value,10/01/2020 06:54:00,4.977,Low Value,10/01/2020 06:54:00,3.837
Flow,Parametric Value,10/1/2020 6:54:00 AM,MHB2,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,9.660000,High Value,10/01/2020 06:54:00,10.563,Low Value,10/01/2020 06:54:00,8.341
Flow,Parametric Value,10/1/2020 6:54:00 AM,MHB3,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,7.260000,High Value,10/01/2020 06:54:00,7.982,Low Value,10/01/2020 06:54:00,6.256
Flow,Parametric Value,10/1/2020 6:54:00 AM,MHB4,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,8.680000,High Value,10/01/2020 06:54:00,9.965,Low Value,10/01/2020 06:54:00,7.507
Flow,Parametric Value,10/1/2020 6:54:00 AM,MHG1,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,7.000000,High Value,10/01/2020 06:54:00,8.009,Low Value,10/01/2020 06:54:00,6.256
Flow,Parametric Value,10/1/2020 6:54:00 AM,MHG2,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,6.990000,High Value,10/01/2020 06:54:00,8.009,Low Value,10/01/2020 06:54:00,6.256
Flow,Parametric Value,10/1/2020 6:54:00 AM,MLB1,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.590000,High Value,10/01/2020 06:54:00,0.715,Low Value,10/01/2020 06:54:00,0.41
Flow,Parametric Value,10/1/2020 6:54:00 AM,MLB2,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.750000,High Value,10/01/2020 06:54:00,1.057,Low Value,10/01/2020 06:54:00,0.630
Flow,Parametric Value,10/1/2020 6:54:00 AM,MLB3,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.830000,High Value,10/01/2020 06:54:00,1.057,Low Value,10/01/2020 06:54:00,0.63
Flow,Parametric Value,10/1/2020 6:54:00 AM,MLB4,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.840000,High Value,10/01/2020 06:54:00,1.057,Low Value,10/01/2020 06:54:00,0.63
Flow,Parametric Value,10/1/2020 6:54:00 AM,SHB1,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.930000,High Value,10/01/2020 06:54:00,1.146,Low Value,10/01/2020 06:54:00,0.611
Flow,Parametric Value,10/1/2020 6:54:00 AM,SHB2,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,1.350000,High Value,10/01/2020 06:54:00,1.702,Low Value,10/01/2020 06:54:00,0.987
Flow,Parametric Value,10/1/2020 6:54:00 AM,SHB3,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,1.240000,High Value,10/01/2020 06:54:00,1.702,Low Value,10/01/2020 06:54:00,0.987
Flow,Parametric Value,10/1/2020 6:54:00 AM,SHB4,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,1.340000,High Value,10/01/2020 06:54:00,1.702,Low Value,10/01/2020 06:54:00,0.987
Flow,Parametric Value,10/1/2020 6:54:00 AM,SLB1,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.430000,High Value,10/01/2020 06:54:00,0.589,Low Value,10/01/2020 06:54:00,0.315
Flow,Parametric Value,10/1/2020 6:54:00 AM,SLB2,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.730000,High Value,10/01/2020 06:54:00,0.819,Low Value,10/01/2020 06:54:00,0.502
Flow,Parametric Value,10/1/2020 6:54:00 AM,SLB3,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.680000,High Value,10/01/2020 06:54:00,0.819,Low Value,10/01/2020 06:54:00,0.502
Flow,Parametric Value,10/1/2020 6:54:00 AM,SLB4,18517279,DF48450DG/S/P,D4010,True,10/01/2020 06:54:00,0.710000,High Value,10/01/2020 06:54:00,0.819,Low Value,10/01/2020 06:54:00,0.502
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB1,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,3.850000,High Value,10/01/2020 11:46:00,4.977,Low Value,10/01/2020 11:46:00,3.837
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB2,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,9.380000,High Value,10/01/2020 11:46:00,10.563,Low Value,10/01/2020 11:46:00,8.341
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB3,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,6.680000,High Value,10/01/2020 11:46:00,7.982,Low Value,10/01/2020 11:46:00,6.256
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB4,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,8.680000,High Value,10/01/2020 11:46:00,9.965,Low Value,10/01/2020 11:46:00,7.507
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB5,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,7.160000,High Value,10/01/2020 11:46:00,7.982,Low Value,10/01/2020 11:46:00,6.256
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB6,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,8.750000,High Value,10/01/2020 11:46:00,9.965,Low Value,10/01/2020 11:46:00,7.507
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB7,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,7.130000,High Value,10/01/2020 11:46:00,7.982,Low Value,10/01/2020 11:46:00,6.256
Flow,Parametric Value,10/1/2020 11:46:00 AM,MHB8,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,8.550000,High Value,10/01/2020 11:46:00,9.965,Low Value,10/01/2020 11:46:00,7.507
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB1,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.460000,High Value,10/01/2020 11:46:00,0.715,Low Value,10/01/2020 11:46:00,0.41
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB2,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.890000,High Value,10/01/2020 11:46:00,1.057,Low Value,10/01/2020 11:46:00,0.630
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB3,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.890000,High Value,10/01/2020 11:46:00,1.057,Low Value,10/01/2020 11:46:00,0.63
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB4,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.900000,High Value,10/01/2020 11:46:00,1.057,Low Value,10/01/2020 11:46:00,0.63
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB5,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.890000,High Value,10/01/2020 11:46:00,1.057,Low Value,10/01/2020 11:46:00,0.63
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB6,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.890000,High Value,10/01/2020 11:46:00,1.057,Low Value,10/01/2020 11:46:00,0.63
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB7,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.920000,High Value,10/01/2020 11:46:00,1.057,Low Value,10/01/2020 11:46:00,0.63
Flow,Parametric Value,10/1/2020 11:46:00 AM,MLB8,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.890000,High Value,10/01/2020 11:46:00,1.057,Low Value,10/01/2020 11:46:00,0.63
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB1,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.840000,High Value,10/01/2020 11:46:00,1.146,Low Value,10/01/2020 11:46:00,0.611
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB2,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,1.340000,High Value,10/01/2020 11:46:00,1.702,Low Value,10/01/2020 11:46:00,0.987
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB3,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,1.300000,High Value,10/01/2020 11:46:00,1.702,Low Value,10/01/2020 11:46:00,0.987
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB4,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,1.340000,High Value,10/01/2020 11:46:00,1.702,Low Value,10/01/2020 11:46:00,0.987
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB5,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,1.300000,High Value,10/01/2020 11:46:00,1.702,Low Value,10/01/2020 11:46:00,0.987
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB6,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,1.310000,High Value,10/01/2020 11:46:00,1.702,Low Value,10/01/2020 11:46:00,0.987
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB7,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,1.300000,High Value,10/01/2020 11:46:00,1.702,Low Value,10/01/2020 11:46:00,0.987
Flow,Parametric Value,10/1/2020 11:46:00 AM,SHB8,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,1.310000,High Value,10/01/2020 11:46:00,1.702,Low Value,10/01/2020 11:46:00,0.987
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB1,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.540000,High Value,10/01/2020 11:46:00,0.589,Low Value,10/01/2020 11:46:00,0.315
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB2,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.770000,High Value,10/01/2020 11:46:00,0.819,Low Value,10/01/2020 11:46:00,0.502
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB3,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.730000,High Value,10/01/2020 11:46:00,0.819,Low Value,10/01/2020 11:46:00,0.502
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB4,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.750000,High Value,10/01/2020 11:46:00,0.819,Low Value,10/01/2020 11:46:00,0.502
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB5,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.740000,High Value,10/01/2020 11:46:00,0.819,Low Value,10/01/2020 11:46:00,0.502
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB6,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.740000,High Value,10/01/2020 11:46:00,0.819,Low Value,10/01/2020 11:46:00,0.502
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB7,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.760000,High Value,10/01/2020 11:46:00,0.819,Low Value,10/01/2020 11:46:00,0.502
Flow,Parametric Value,10/1/2020 11:46:00 AM,SLB8,18517263,DF48850/S/P,D4010,True,10/01/2020 11:46:00,0.750000,High Value,10/01/2020 11:46:00,0.819,Low Value,10/01/2020 11:46:00,0.502
Flow,Parametric Value,10/1/2020 12:34:00 PM,MHB1,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,4.620000,High Value,10/01/2020 12:34:00,4.977,Low Value,10/01/2020 12:34:00,3.837
Flow,Parametric Value,10/1/2020 12:34:00 PM,MHB2,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,10.130000,High Value,10/01/2020 12:34:00,10.563,Low Value,10/01/2020 12:34:00,8.341
Flow,Parametric Value,10/1/2020 12:34:00 PM,MHB3,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,7.470000,High Value,10/01/2020 12:34:00,7.982,Low Value,10/01/2020 12:34:00,6.256
Flow,Parametric Value,10/1/2020 12:34:00 PM,MHB4,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,8.850000,High Value,10/01/2020 12:34:00,9.965,Low Value,10/01/2020 12:34:00,7.507
Flow,Parametric Value,10/1/2020 12:34:00 PM,MHC1,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,7.910000,High Value,10/01/2020 12:34:00,8.521,Low Value,10/01/2020 12:34:00,6.673
Flow,Parametric Value,10/1/2020 12:34:00 PM,MHG1,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,7.400000,High Value,10/01/2020 12:34:00,8.009,Low Value,10/01/2020 12:34:00,6.256
Flow,Parametric Value,10/1/2020 12:34:00 PM,MLB1,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.610000,High Value,10/01/2020 12:34:00,0.715,Low Value,10/01/2020 12:34:00,0.41
Flow,Parametric Value,10/1/2020 12:34:00 PM,MLB2,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.890000,High Value,10/01/2020 12:34:00,1.057,Low Value,10/01/2020 12:34:00,0.630
Flow,Parametric Value,10/1/2020 12:34:00 PM,MLB3,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.900000,High Value,10/01/2020 12:34:00,1.057,Low Value,10/01/2020 12:34:00,0.63
Flow,Parametric Value,10/1/2020 12:34:00 PM,MLB4,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.910000,High Value,10/01/2020 12:34:00,1.057,Low Value,10/01/2020 12:34:00,0.63
Flow,Parametric Value,10/1/2020 12:34:00 PM,MLC1,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,4.290000,High Value,10/01/2020 12:34:00,5.309,Low Value,10/01/2020 12:34:00,3.365
Flow,Parametric Value,10/1/2020 12:34:00 PM,SHB1,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.940000,High Value,10/01/2020 12:34:00,1.146,Low Value,10/01/2020 12:34:00,0.611
Flow,Parametric Value,10/1/2020 12:34:00 PM,SHB2,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,1.380000,High Value,10/01/2020 12:34:00,1.702,Low Value,10/01/2020 12:34:00,0.987
Flow,Parametric Value,10/1/2020 12:34:00 PM,SHB3,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,1.380000,High Value,10/01/2020 12:34:00,1.702,Low Value,10/01/2020 12:34:00,0.987
Flow,Parametric Value,10/1/2020 12:34:00 PM,SHB4,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,1.390000,High Value,10/01/2020 12:34:00,1.702,Low Value,10/01/2020 12:34:00,0.987
Flow,Parametric Value,10/1/2020 12:34:00 PM,SLB1,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.560000,High Value,10/01/2020 12:34:00,0.589,Low Value,10/01/2020 12:34:00,0.315
Flow,Parametric Value,10/1/2020 12:34:00 PM,SLB2,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.790000,High Value,10/01/2020 12:34:00,0.819,Low Value,10/01/2020 12:34:00,0.502
Flow,Parametric Value,10/1/2020 12:34:00 PM,SLB3,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.740000,High Value,10/01/2020 12:34:00,0.819,Low Value,10/01/2020 12:34:00,0.502
Flow,Parametric Value,10/1/2020 12:34:00 PM,SLB4,18526246,DF48450CG/S/P,D4010,True,10/01/2020 12:34:00,0.760000,High Value,10/01/2020 12:34:00,0.819,Low Value,10/01/2020 12:34:00,0.502
Flow,Parametric Value,10/6/2020 8:45:00 AM,MHB1,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,4.590000,High Value,10/06/2020 08:45:00,4.977,Low Value,10/06/2020 08:45:00,3.837
Flow,Parametric Value,10/6/2020 8:45:00 AM,MHB2,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,9.980000,High Value,10/06/2020 08:45:00,10.563,Low Value,10/06/2020 08:45:00,8.341
Flow,Parametric Value,10/6/2020 8:45:00 AM,MHB3,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,7.470000,High Value,10/06/2020 08:45:00,7.982,Low Value,10/06/2020 08:45:00,6.256
Flow,Parametric Value,10/6/2020 8:45:00 AM,MHB4,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,9.200000,High Value,10/06/2020 08:45:00,9.965,Low Value,10/06/2020 08:45:00,7.507
Flow,Parametric Value,10/6/2020 8:45:00 AM,MLB1,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.640000,High Value,10/06/2020 08:45:00,0.715,Low Value,10/06/2020 08:45:00,0.41
Flow,Parametric Value,10/6/2020 8:45:00 AM,MLB2,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.880000,High Value,10/06/2020 08:45:00,1.057,Low Value,10/06/2020 08:45:00,0.630
Flow,Parametric Value,10/6/2020 8:45:00 AM,MLB3,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.880000,High Value,10/06/2020 08:45:00,1.057,Low Value,10/06/2020 08:45:00,0.63
Flow,Parametric Value,10/6/2020 8:45:00 AM,MLB4,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.920000,High Value,10/06/2020 08:45:00,1.057,Low Value,10/06/2020 08:45:00,0.63
Flow,Parametric Value,10/6/2020 8:45:00 AM,SHB1,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.980000,High Value,10/06/2020 08:45:00,1.146,Low Value,10/06/2020 08:45:00,0.611
Flow,Parametric Value,10/6/2020 8:45:00 AM,SHB2,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,1.350000,High Value,10/06/2020 08:45:00,1.702,Low Value,10/06/2020 08:45:00,0.987
Flow,Parametric Value,10/6/2020 8:45:00 AM,SHB3,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,1.250000,High Value,10/06/2020 08:45:00,1.702,Low Value,10/06/2020 08:45:00,0.987
Flow,Parametric Value,10/6/2020 8:45:00 AM,SHB4,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,1.420000,High Value,10/06/2020 08:45:00,1.702,Low Value,10/06/2020 08:45:00,0.987
Flow,Parametric Value,10/6/2020 8:45:00 AM,SLB1,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.570000,High Value,10/06/2020 08:45:00,0.589,Low Value,10/06/2020 08:45:00,0.315
Flow,Parametric Value,10/6/2020 8:45:00 AM,SLB2,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.710000,High Value,10/06/2020 08:45:00,0.819,Low Value,10/06/2020 08:45:00,0.502
Flow,Parametric Value,10/6/2020 8:45:00 AM,SLB3,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.700000,High Value,10/06/2020 08:45:00,0.819,Low Value,10/06/2020 08:45:00,0.502
Flow,Parametric Value,10/6/2020 8:45:00 AM,SLB4,18526293,DF30450/S/P,D4010,True,10/06/2020 08:45:00,0.740000,High Value,10/06/2020 08:45:00,0.819,Low Value,10/06/2020 08:45:00,0.502
Flow,Parametric Value,10/6/2020 10:46:00 AM,MHB1,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,4.520000,High Value,10/06/2020 10:46:00,4.977,Low Value,10/06/2020 10:46:00,3.837
Flow,Parametric Value,10/6/2020 10:46:00 AM,MHB2,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,9.910000,High Value,10/06/2020 10:46:00,10.563,Low Value,10/06/2020 10:46:00,8.341
Flow,Parametric Value,10/6/2020 10:46:00 AM,MHB3,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,7.320000,High Value,10/06/2020 10:46:00,7.982,Low Value,10/06/2020 10:46:00,6.256
Flow,Parametric Value,10/6/2020 10:46:00 AM,MHB4,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,9.020000,High Value,10/06/2020 10:46:00,9.965,Low Value,10/06/2020 10:46:00,7.507
Flow,Parametric Value,10/6/2020 10:46:00 AM,MLB1,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,0.630000,High Value,10/06/2020 10:46:00,0.715,Low Value,10/06/2020 10:46:00,0.41
Flow,Parametric Value,10/6/2020 10:46:00 AM,MLB2,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,0.940000,High Value,10/06/2020 10:46:00,1.057,Low Value,10/06/2020 10:46:00,0.630
Flow,Parametric Value,10/6/2020 10:46:00 AM,MLB3,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,0.890000,High Value,10/06/2020 10:46:00,1.057,Low Value,10/06/2020 10:46:00,0.63
Flow,Parametric Value,10/6/2020 10:46:00 AM,MLB4,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,0.920000,High Value,10/06/2020 10:46:00,1.057,Low Value,10/06/2020 10:46:00,0.63
Flow,Parametric Value,10/6/2020 10:46:00 AM,SHB1,18526292,DF30450/S/P,D4010,True,10/06/2020 10:46:00,0.990000,High Value,10/06/2020 10:46:00,1.146,Low Value,10/06/2020 10:46:00,0.611
